h3_id,demand_pressure,dispatch_orders,mean_duration_min
88411c1a1bfffff,91.95,135.0,15.348148148148148
88411c1ac7fffff,0.4,18.0,15.333333333333334
88411cb9bbfffff,63.150000000000006,10289.0,18.085042278161144
88411ca9b9fffff,11.7,294.0,26.401360544217688
88411c3acbfffff,48.5,108.0,16.63888888888889
88411c31c7fffff,28.75,357.0,17.26890756302521
88411cadabfffff,0.85,27.0,20.48148148148148
88411c11c3fffff,5.800000000000001,134.0,15.843283582089553
88411c318dfffff,86.39999999999999,778.0,14.947300771208226
88411ca8c3fffff,2.45,2313.0,17.073929961089494
88411c1189fffff,80.99999999999999,133.0,16.06015037593985
88411caf4dfffff,92.70000000000002,15972.0,23.533934385174053
88411c1365fffff,21.5,305.0,7.442622950819672
88411c0363fffff,0.05,7.0,14.571428571428571
88411c3153fffff,17.450000000000003,337.0,17.5459940652819
88411c1757fffff,10.8,86.0,19.813953488372093
88411c32e7fffff,0.2,4.0,14.0
88411c0755fffff,3.2499999999999996,88.0,14.215909090909092
88411c014dfffff,61.099999999999994,595.0,13.552941176470588
88411c1541fffff,0.95,23.0,18.652173913043477
88411caf13fffff,112.25,3588.0,18.370680044593087
88411ca90bfffff,163.3,6703.0,24.361330747426525
88411c3721fffff,57.25,996.0,20.24397590361446
88411c0329fffff,3.35,167.0,12.317365269461078
88411c071bfffff,5.25,38.0,18.5
88411c1115fffff,11.149999999999999,407.0,18.36855036855037
88411c350bfffff,52.15,984.0,18.648373983739837
88411caae7fffff,1.7500000000000002,79.0,29.430379746835442
88411ca8d1fffff,38.65,2262.0,14.531388152077808
88411c1ad5fffff,1.4500000000000002,124.0,22.016129032258064
88411c310bfffff,4.750000000000001,183.0,13.327868852459016
88411cd4abfffff,2.95,1.0,31.0
88411ca0b3fffff,4.199999999999999,434.0,26.49078341013825
88411c14cdfffff,83.69999999999997,2123.0,17.30193122939237
88411c04cbfffff,48.900000000000006,519.0,20.62042389210019
88411c3713fffff,38.44999999999999,1069.0,19.24041159962582
88411ca897fffff,0.0,14.0,16.857142857142858
88411c30a5fffff,2.0500000000000003,276.0,21.409420289855074
88411c10a1fffff,17.200000000000003,23.0,23.91304347826087
88411c1a9bfffff,0.0,38.0,17.81578947368421
88411c3281fffff,34.949999999999996,16.0,10.5
88411c1885fffff,0.15,18.0,15.277777777777779
88411ca85dfffff,22.05,471.0,17.966029723991507
88411c066dfffff,39.24999999999999,660.0,14.73939393939394
88411cab13fffff,8.700000000000001,666.0,17.71171171171171
88411c1533fffff,0.1,5.0,29.0
88411caa39fffff,68.80000000000001,4752.0,19.31797138047138
88411c0457fffff,81.2,403.0,16.444168734491313
88411cae2bfffff,90.54999999999998,476.0,22.105042016806724
88411c3031fffff,66.19999999999999,320.0,17.10625
88411cc611fffff,22.5,27.0,13.0
88411cac15fffff,110.55,2101.0,19.712993812470252
88411c1141fffff,1.05,2.0,14.5
88411c0633fffff,15.150000000000002,87.0,19.50574712643678
88411c041dfffff,13.25,335.0,13.513432835820895
88411c320dfffff,0.5,4.0,13.75
88411c220bfffff,141.55,1404.0,14.60897435897436
88411c0207fffff,27.750000000000004,1053.0,16.260208926875592
88411c31d3fffff,0.2,132.0,20.242424242424242
88411c0355fffff,36.04999999999999,280.0,15.325
88411ca1a7fffff,6.65,1366.0,18.548316251830162
88411c15c1fffff,42.05,275.0,17.883636363636363
88411ca98bfffff,11.7,854.0,22.95784543325527
88411c1587fffff,9.25,139.0,18.8705035971223
88411cab67fffff,76.19999999999999,1150.0,17.905217391304348
88411c3767fffff,23.15,687.0,19.606986899563317
88411c894dfffff,3.25,1.0,66.0
88411cad43fffff,0.4,85.0,17.941176470588236
88411c3551fffff,53.199999999999996,1049.0,18.84938036224976
88411c0159fffff,6.200000000000001,3.0,14.666666666666666
